number,house_id,datetime,energy_import
436,53,2020-08-19 03:00:00,0.43475477125176654
437,53,2020-08-19 04:00:00,0.4387026283581821
438,53,2020-08-19 05:00:00,0.39774611921254843
439,53,2020-08-19 06:00:00,0.46585041341147326
440,53,2020-08-19 07:00:00,0.40713762927823566
441,53,2020-08-19 08:00:00,0.3061228321874907
442,53,2020-08-19 09:00:00,0.08974986730369001
443,53,2020-08-19 10:00:00,0.3985577701207724
444,53,2020-08-19 11:00:00,0.5826849192991772
445,53,2020-08-19 12:00:00,0.23808852175960235
446,53,2020-08-19 13:00:00,0.024996536976788365
447,53,2020-08-19 14:00:00,0.033701871366332806
448,53,2020-08-19 15:00:00,0.2246788535898851
449,53,2020-08-19 16:00:00,1.1559891585609943
450,53,2020-08-19 17:00:00,0.16232806841771016
451,53,2020-08-19 18:00:00,1.0389895241817704
452,53,2020-08-19 19:00:00,2.9758682678231247
453,53,2020-08-19 20:00:00,2.059650873736341
454,53,2020-08-19 21:00:00,1.817995688536425
455,53,2020-08-19 22:00:00,1.466008224689003
456,53,2020-08-19 23:00:00,1.3318658755244914
457,53,2020-08-20 00:00:00,0.47713883922657413
458,53,2020-08-20 01:00:00,0.5926422681633354
459,53,2020-08-20 02:00:00,0.3540272763638609
460,53,2020-08-20 03:00:00,0.37532331287835835
461,53,2020-08-20 04:00:00,0.36967462562467784
462,53,2020-08-20 05:00:00,0.35208594156032963
463,53,2020-08-20 06:00:00,0.6487829659623091
464,53,2020-08-20 07:00:00,0.7166692624620173
465,53,2020-08-20 08:00:00,1.2772713379673017
466,53,2020-08-20 09:00:00,0.3132780219690834
467,53,2020-08-20 10:00:00,0.7971843694091324
468,53,2020-08-20 11:00:00,1.6472535925653478
469,53,2020-08-20 12:00:00,1.021391406165853
470,53,2020-08-20 13:00:00,0.2650336948983114
471,53,2020-08-20 14:00:00,0.08557088094966366
472,53,2020-08-20 15:00:00,0.03351147976871837
473,53,2020-08-20 16:00:00,0.07488283089918833
474,53,2020-08-20 17:00:00,0.7247865964876229
475,53,2020-08-20 18:00:00,3.0050146058247105
476,53,2020-08-20 19:00:00,2.0816993283865255
477,53,2020-08-20 20:00:00,2.1839714970529687
478,53,2020-08-20 21:00:00,1.1460493738502446
479,53,2020-08-20 22:00:00,1.1002911571594902
480,53,2020-08-20 23:00:00,1.0528708518408096
481,53,2020-08-21 00:00:00,0.6871621924231107
482,53,2020-08-21 01:00:00,0.6430762788219979
483,53,2020-08-21 02:00:00,0.4209198898254778
484,53,2020-08-21 03:00:00,0.4813129410312472
485,53,2020-08-21 04:00:00,0.4638379777255934
486,53,2020-08-21 05:00:00,0.4370157313805028
487,53,2020-08-21 06:00:00,0.9222091269934194
488,53,2020-08-21 07:00:00,0.5136505020769094
489,53,2020-08-21 08:00:00,0.01896899012223189
490,53,2020-08-21 09:00:00,0.09359021017533287
491,53,2020-08-21 10:00:00,0.061975743259803054
492,53,2020-08-21 11:00:00,1.2272617554591976
493,53,2020-08-21 12:00:00,0.4482589509717867
494,53,2020-08-21 13:00:00,0.39795511724163896
495,53,2020-08-21 14:00:00,0.34144035842827086
496,53,2020-08-21 15:00:00,0.02546217050986885
497,53,2020-08-21 16:00:00,2.4916403105074103
498,53,2020-08-21 17:00:00,1.7837604529907791
499,53,2020-08-21 18:00:00,1.6152990651672432
500,53,2020-08-21 19:00:00,2.3192312013561867
501,53,2020-08-21 20:00:00,2.2834480297749025
502,53,2020-08-21 21:00:00,1.114404449065952
503,53,2020-08-21 22:00:00,1.101587080534247
504,53,2020-08-21 23:00:00,1.282287135445334
505,53,2020-08-22 00:00:00,0.7155789694435725
506,53,2020-08-22 01:00:00,0.8293986189832505
507,53,2020-08-22 02:00:00,0.6475949738333795
508,53,2020-08-22 03:00:00,0.513
509,53,2020-08-22 04:00:00,0.40387752107463215
510,53,2020-08-22 05:00:00,0.4148605582764618
511,53,2020-08-22 06:00:00,0.5061794962209517
512,53,2020-08-22 07:00:00,0.30588903257119565
513,53,2020-08-22 08:00:00,0.04421225984398366
514,53,2020-08-22 09:00:00,0.01902921034977877
515,53,2020-08-22 10:00:00,0.06641417142634036
516,53,2020-08-22 11:00:00,0.1703102427589223
517,53,2020-08-22 12:00:00,0.1670834376762383
518,53,2020-08-22 13:00:00,0.32019482334777943
519,53,2020-08-22 14:00:00,0.10519363848661048
520,53,2020-08-22 15:00:00,0.408
521,53,2020-08-22 16:00:00,0.03674852273815229
522,53,2020-08-22 17:00:00,0.26506974003487466
