number,house_id,datetime,energy_import
391,77,2020-08-17 06:00:00,0.5885210196900953
392,77,2020-08-17 07:00:00,0.5785312253850233
393,77,2020-08-17 08:00:00,0.48146745208239533
394,77,2020-08-17 09:00:00,0.25568552855293186
395,77,2020-08-17 10:00:00,0.10222714082601261
396,77,2020-08-17 11:00:00,0.284313096909573
397,77,2020-08-17 12:00:00,0.30065023385979955
398,77,2020-08-17 13:00:00,0.27216432039698185
399,77,2020-08-17 14:00:00,0.24874993790553332
400,77,2020-08-17 15:00:00,0.2874407890337904
401,77,2020-08-17 16:00:00,0.014417115866173839
402,77,2020-08-17 17:00:00,0.05255121972350806
403,77,2020-08-17 18:00:00,0.2600656998928956
404,77,2020-08-17 19:00:00,0.48728154426442516
405,77,2020-08-17 20:00:00,0.5808368734549778
406,77,2020-08-17 21:00:00,0.6626711236643731
407,77,2020-08-17 22:00:00,0.6135495376150503
408,77,2020-08-17 23:00:00,0.4639246421335148
409,77,2020-08-18 00:00:00,0.18638406056911236
410,77,2020-08-18 01:00:00,0.2550678305338184
411,77,2020-08-18 02:00:00,0.3045825141875039
412,77,2020-08-18 03:00:00,0.2340420047543634
413,77,2020-08-18 04:00:00,0.23119273019687092
414,77,2020-08-18 05:00:00,0.1846506124865405
415,77,2020-08-18 06:00:00,0.1847662570309854
416,77,2020-08-18 07:00:00,0.19658165237304825
417,77,2020-08-18 08:00:00,0.1489825876905582
418,77,2020-08-18 09:00:00,0.6260390969556947
419,77,2020-08-18 10:00:00,0.15231839749488738
420,77,2020-08-18 11:00:00,0.0013159434081170297
421,77,2020-08-18 12:00:00,0.384
422,77,2020-08-18 13:00:00,0.28170618789881363
423,77,2020-08-18 14:00:00,0.26482131144203097
424,77,2020-08-18 15:00:00,0.042905729347513216
425,77,2020-08-18 16:00:00,0.06134256826750032
426,77,2020-08-18 17:00:00,0.2429543545444628
427,77,2020-08-18 18:00:00,0.42844375750145514
428,77,2020-08-18 19:00:00,0.7009494892461171
429,77,2020-08-18 20:00:00,0.559110275719631
430,77,2020-08-18 21:00:00,0.5559139004040823
431,77,2020-08-18 22:00:00,0.4889515724963384
432,77,2020-08-18 23:00:00,0.46457965387894545
433,77,2020-08-19 00:00:00,0.2554735263550163
434,77,2020-08-19 01:00:00,0.17701944190639707
435,77,2020-08-19 02:00:00,0.23373816254060062
436,77,2020-08-19 03:00:00,0.1978461996751874
437,77,2020-08-19 04:00:00,0.23798280276553951
438,77,2020-08-19 05:00:00,0.18540543796473996
439,77,2020-08-19 06:00:00,0.18578667970541657
440,77,2020-08-19 07:00:00,0.17744369398909837
441,77,2020-08-19 08:00:00,0.14645967144237387
442,77,2020-08-19 09:00:00,0.009268971863426866
443,77,2020-08-19 10:00:00,0.009023631828995831
444,77,2020-08-19 11:00:00,0.022925518393399243
445,77,2020-08-19 12:00:00,0.014873800319556617
446,77,2020-08-19 13:00:00,0.003767869873627514
447,77,2020-08-19 14:00:00,0.0017292674011011953
448,77,2020-08-19 15:00:00,0.013655470929142656
449,77,2020-08-19 16:00:00,0.014631822498281266
450,77,2020-08-19 17:00:00,0.0462495196886136
451,77,2020-08-19 18:00:00,0.13592821897317253
452,77,2020-08-19 19:00:00,0.3070567685503787
453,77,2020-08-19 20:00:00,0.1438223987624811
454,77,2020-08-19 21:00:00,0.1927951776191261
455,77,2020-08-19 22:00:00,0.19301680279165878
456,77,2020-08-19 23:00:00,0.20672810442751288
